File name,Original_node,Original_edge,Pruning_node,Pruning_edge,Reduction_node,Reduction_edge
5F2730CA48405875C469FBC02EE5EA7844D190F4BC74B27CDE5AAEA057AAD83B.apk,109,113,109,113,0,0
104D00F758687D0A498CB580BCF93DE24D323DC512ED484E07B32F49FFDED1C0.apk,109,113,109,113,0,0
59306BDE8F069E56C6E19F33923727C732C02D9DE81162CCA206B480B0095ECD.apk,114,126,114,126,0,0
3470932DA4A92481840CE77F0FF07C5E2BBB1022D65A71A2F64C361061A967FC.apk,114,126,114,126,0,0
3198FEFE9A3CC230313AB6D5CB9B3083ADC00713FEF0DF4460126E93A4D2B0A7.apk,109,113,109,113,0,0
BD611BEE278AF2C38BAE7FF7E87583F928A1659E66B53FEA3AA11EA842EE2095.apk,114,126,114,126,0,0
F792C592AA3A906B176B17012EA13569A144261E8DC08E5F0298F55B1E4FC906.apk,113,124,113,124,0,0
F8BBC3C54F875E3B331306C2CA8C108EA22E996ACF76975A8D4581E870E92166.apk,437,677,437,677,0,0
E4B90F53B969A5F14AA25EB70AABC0C24D78AF47DD95D4D7AAE576277FF99FE8.apk,109,113,109,113,0,0
0D3C3AD45C5C3F0FA70993106608EFBBE29EA861927C494CDFDBD1156C584E2D.apk,114,126,114,126,0,0
0CC9189A44A28A84F1DD271700D725A8A72B809B6B0E8813044D7E7B449FBA40.apk,77700,184210,865,4423,76835,179787
35E8DD6C426E398E2456742E662350AF1C68198BE38D1284AB14A820DD02537F.apk,109,113,109,113,0,0
73E0135C711D0AF06BF21EEDB8702E1A8B3F4142D9987A5314B397336F9988E9.apk,114,126,114,126,0,0
3BD177B898275A5516D1BF6FA6886445B848479307D2205BCA597E38542590A8.apk,109,113,109,113,0,0
EDDC683B00AA15299AA1C32D2CEC60882347171CFD6C860D215D8BF0D4F3E415.apk,109,113,109,113,0,0
3535273E62B5772263E209C53534E4BDC4B8402BF35533D8A7FA04BA94C8E067.apk,109,113,109,113,0,0
C2349FE6C99791651026BEA5548D6B7E7346B4556002215358BE9304C655E07E.apk,109,113,109,113,0,0
20568F4612A83AB2705117A9C23D0E147BB5DD896C935E3E111EFD5C44A97046.apk,113,124,113,124,0,0
52B8565C79577D1DCA6144784F059BE2FD649231FC7CDF98F5EDC0E54E6AF109.apk,113,124,113,124,0,0
DFC917AC0A1C7FA66BC05AD0570438BAA861CAF84F6FE8E3D745B8150D6AC035.apk,109,113,109,113,0,0
CC33BFD74DBCF9B2709118C7EE65578E4BAF531F140F6663897DD666AAEBF8D2.apk,109,113,109,113,0,0
6C50923EB9F64F61EA3B18DF7DF1FC4F7334B9DEB3D2BF2B1BEDE88A1F82D143.apk,109,113,109,113,0,0
C11880D62F24C3027CE1D73E342F8215D1DDF72E7535A909DE1D3DF3513F8276.apk,113,124,113,124,0,0
0DB994FAAB2AD58C9E54391BD4FC33DA199F5006C9440FBE8A52B60BC4FFC86E.apk,109,113,109,113,0,0
BB131268534714B73D5C55EC4D5AFD1FE543E884CF779E13ABB46440DFEA0883.apk,109,113,109,113,0,0
825280E86AA4079A85831F081859B2A5D023B89FCEF37DEED5A2A723C0892E03.apk,113,124,113,124,0,0
37AF9D145CC6140F971E1B25D5B1758FD465B578D16C7571026F67E08E9EBEC9.apk,109,113,109,113,0,0
39057B0B9B41AE316B70FE389A193219E0A5F18F5BE94C84900DFAED1F381A65.apk,113,124,113,124,0,0
02BF1B5968A62A27B4C747810460EAFF99D11A917F49FA8507F0D74EEC4E548D.apk,113,124,113,124,0,0
8105C8D353D5E94E85E84F55CA81F2B28A022644AB7068C237454ECD0B650C23.apk,114,126,114,126,0,0
606AE119F6B94CA75589E52AAD91E1ABB6F21725AE2568F052D80FA0E5E04F9D.apk,114,126,114,126,0,0
FA46F0C6871BCD6F04E4A80E793EA829363B3084FA42D3D4B1B64097965B2AC0.apk,14175,33639,762,6711,13413,26928
4AC95B76F23F7268E99FA9C014A1B14E06A75A9841F330A5312FD29685178DE1.apk,114,126,114,126,0,0
DED851B6AD5F858EE690B4613D43071D2A6B73F9E680D75B9CEA711E3C4779A6.apk,109,113,109,113,0,0
96BADEF87CFD16126EA19B0ECC8B06A92E574AD333A5D58517B1430CE1CCBBF8.apk,103,111,103,111,0,0
5E6109BF8C20EB4A20A18EBEB738CF896F3DA8808CE3C6C15B8043DFD1A78639.apk,109,113,109,113,0,0
ED4E31A2F404D4E69933717CE785D7652A3C11ABF67C117F7C4156D172F089BD.apk,113,124,113,124,0,0
F46B0D13025C936458E5F0B961410F87FA7C8A24547EE2F861D189EAF4A4AE46.apk,113,124,113,124,0,0
4EF84192AD1E65B3363BEEF4ECFFB4389ABE759CB20F836956EF6E429EEB1D66.apk,109,113,109,113,0,0
373ACFD1737A0A06BAECEC7B8D0DE19F1E8E2C1B3C212C9D1FA7841B726CAE5E.apk,113,124,113,124,0,0
6085227E9A69B11934028C5693A7564CC3ACBC254E0335DD7230A4E6D3FFD4CF.apk,114,126,114,126,0,0
57B8E117C4E682489B329DF6AEC5E5C9184FE053D3E0B1203B563CB887F761E0.apk,114,126,114,126,0,0
6A352FBD9362DC1B4D9CA7359A711CB6D445572DA8DEE15E6DB8FDEECEF1AB21.apk,98,98,98,98,0,0
56AD75BCF28E156F11B814551FE0EEA1F97F4CF00ADD1DDC8430A63524107FF5.apk,114,126,114,126,0,0
B06B80AE5431919A94E5326B73D73FD57857C2C6A6A4B948C0A2254E79007130.apk,114,126,114,126,0,0
8950619496364149B27F1DED4C4E9AC8E4A43220C45DA5B0E2C04C23B70FB240.apk,113,124,113,124,0,0
FFA7090973D826ADA9616ECBEDEDDF0084182837A707A0A5D04E166DD25CDE1C.apk,113,124,113,124,0,0
C25BCBE7BF69957C27F5B4F1C96313E30B991F14BB783CD5FCC03E6BBF4BBBDD.apk,113,124,113,124,0,0
AD11815F3C88506B89F1732C182AB65F84411D9E02F5CFE5EEFA0C58F361B201.apk,113,124,113,124,0,0
438590C366273E9D55EF639B68CC640104A32D2B87A46ABAD616522901D8EC78.apk,109,113,109,113,0,0
94716191B822FEC4F78A874849A94DDBEB60C58C60D434122E260E517D5B8D16.apk,77700,184210,865,4423,76835,179787
183C8CDD2CA17004F1420436B08D8198D8E265FC620CEF2AD0A91E8158CD5164.apk,77749,184318,865,4423,76884,179895
C95CFA23D66EA5525BE1BBBA33D0BD6843D646C41C53C13C88853FAA4732AEFA.apk,114,126,114,126,0,0
BF3B379AAB3BA3EE0978D1EBBCDCA597A3A70B557978404031CADC60922BB236.apk,114,126,114,126,0,0
609A8FC4FAF0D29DA1A840C5E8A4BCF7B20DDB687D30E3A9F3B942C923A35C4B.apk,77650,184004,865,4423,76785,179581
3E667C308E164AA57EC7BD509A22F0D7911AC2136D3B2CD20061FD1CE8D06A13.apk,109,113,109,113,0,0
97316EE7B102F9AD8BA1C633616ED9EB6BB3B72285C800F397233B2BA2002E79.apk,113,124,113,124,0,0
AC898E48A16C03A3F234E190633AC4FCC2647353E0CD8C3D459072F94C25659F.apk,109,113,109,113,0,0
AFDBC79B25556208F47913C8790113CCC60DFFD157521CEEC7CE148CCF83EE94.apk,109,113,109,113,0,0
B943DEC1A719D2F07D51826E52CEA6C31C851E0D8B5C78F32DADCDBD35E8AD07.apk,109,113,109,113,0,0
A2ABE9EAFF8753A1C6776981E57617132A5B6CF4C0737F8DA905EC39E4AE5A4D.apk,113,124,113,124,0,0
D35F74D506D98B2C9456F50A889DFA4FB1793EC21094AB243CE218D1CEF52737.apk,109,113,109,113,0,0
37A197AC105F24C2F9F183E782E246324DEA477742934DC1809382CA3B18F77B.apk,109,113,109,113,0,0
B823D3B02B03BA95B97FBBA3A5518D913F8C8D672406EFE29069382B1B737BFF.apk,109,113,109,113,0,0
77BD547875DC81A4693EE182D5BCAD05CD6861035B9F4961340226D07DC0B31B.apk,113,124,113,124,0,0
3AA59B4F28611058BF6BA02F4844FC2051E2E285BA41B47739C62C7AE3A9D5CB.apk,109,113,109,113,0,0
C2D669E509EC2D8B59466B70453643A5616C8C2F42E6C82FAD5C13D1EDCC0BB8.apk,215,327,215,327,0,0
3EE85483A5BAC0A95EB3AB437D9F0465419E0317E7E79BB1BA30DB1BEE52B80A.apk,109,113,109,113,0,0
067C1A040EA849648BED7C242F2C420C6830BBA579D986E16B124AD15C956767.apk,109,113,109,113,0,0
3DC03F045EF1D4BF6D76127153D12BEDC91A0E269AF75EF35D7B2E28BEF78247.apk,114,126,114,126,0,0
78F081EB4773D6EDA562C2AC50C808020BE34EC76BC257835F09AAC4C64AF430.apk,138,199,138,199,0,0
33BABD9D986A67093D40C5DA20DA21119F8AF374DEF07A2BDCBCEC733AC6A62D.apk,114,126,114,126,0,0
324D57869EBBC6D5D57ECE86D3701F39A0794C8B23E6DD9EFD155D8D026F321A.apk,109,113,109,113,0,0
52964B76E6E6AF36B890570E2F02A1F3C03F8F1C541361DE464297228DE498A7.apk,109,113,109,113,0,0
96F1762F8192CB03A2438D093511FEE2534EFFC57AA9EAC186A887FB7C9464C3.apk,109,113,109,113,0,0
5CF131813F1CE2AFABEFA7302863C4AC986A44AFB2DC0ADE8961C2DA93881DAB.apk,114,126,114,126,0,0
2D984B708CA6E8F30670856A6FF22F57835B1261590281EB3D8F3D242E5978CB.apk,114,126,114,126,0,0
FB24E2B8100857DB66C43F426E245657C07C4207F92D3E66F2021D44DB245469.apk,113,124,113,124,0,0
FD58CD3F7DFEE0C76E8B147D9C11AE4B40858771663325971114A9603F25C7DF.apk,98,98,98,98,0,0
FCAA529EE428FD99066B356E1A119980A8CF1724A761CBDAED11AACC96C8A67D.apk,113,124,113,124,0,0
2B60FD74ABEABF267B1AD118AAC2A26B55F1D413C62940E73EAABD681E85758F.apk,109,113,109,113,0,0
23AA24D3C3E7AC0DFAB56571400371F2A7BCFEBD1FB9426B2A4E6A53E539531A.apk,109,113,109,113,0,0
A115D75C6317B9CFC92219FABD4D73A0A0D4361692F31EF5DFEF3DAE4503461C.apk,113,124,113,124,0,0
231AD58B6F613FE189EB8B05B285D5DDCC1564CE44C3586FE3EA7873734A32A3.apk,76379,183086,899,4118,75480,178968
68549A9E60A3A200EF644D3FCE93D4440DFBE28D8F337E195C7ABE68846DA809.apk,109,113,109,113,0,0
524388DFA2DB5AB5E0F979C189DFF8D39F46B4AA3D828FCAD026B615D1C68A45.apk,109,113,109,113,0,0
C37859439771F9B5F03A57ED08E0E9C52AA106CBE29C7F4F4BEDC7F45AF3E595.apk,109,113,109,113,0,0
3837F0A9314B5734F0E4F766FACC30EA35CB3978C433E56549808909CD344B73.apk,114,126,114,126,0,0
C980E82887D124F995796B95DF17AF556BDFC7F510B2798A3C2E9C0C907A9E6C.apk,109,113,109,113,0,0
5C619D6FE9F4683D529B5FD8A3127B2416CBB5E34F097EDCDAE924D8A11B0687.apk,98,98,98,98,0,0
CCC482F879D218FDED4A9DF0BA20B28B4D926ADBD5250EA7A6F58A078874490B.apk,113,124,113,124,0,0
1C1A310107C6724A5A41DC2843DE734E27259A0409CCC202E6382B6B62EE0618.apk,114,126,114,126,0,0
30D6470786C8B8EC89FFD5F5E9BF17A8B171626346CCCF38341FBD464C441D81.apk,114,126,114,126,0,0
E5BBE75E476BC6B7AADCB121771064652D71A1B61E377013976CD1532826DA3F.apk,113,124,113,124,0,0
256BCD93EE6E7F7A2C719E58C916794E0A6F469405F185025F0E66E61511C60B.apk,98,98,98,98,0,0
D5C8A7491507803DCC49C95969A605E7BB5BACF70B883A521701D1452BFA662D.apk,109,113,109,113,0,0
DFCEEE2D38CFC09E73DAF891AD0D8F2DBAAB635592DBF378813714642439C23F.apk,113,124,113,124,0,0
C8CCBB234E8F2DB62E9D5F18C03D1330278EF2A9054988A5D04A067EE55661F1.apk,109,113,109,113,0,0
3E89A803D01735643BAAB00099CE0C3A770658F19E19B0C904C9DF7B522D83D1.apk,114,126,114,126,0,0
15CED51D322FFC38FCBCA814501A8AE60886C3DD504AAE184B6FA5AB1E3170E3.apk,113,124,113,124,0,0
F36655D1572AA23AB3C7C718E2FF765E0697DC2D6756CB3F410EC18C7E811BF1.apk,109,113,109,113,0,0
E5A77F26F903459DEA6172D5015585A371C555ABF282E1B65ED33E77B321EA1D.apk,14175,33639,762,6711,13413,26928
711911AA13943F52D2117A154812C63EFA8B25CFF76E4C19175DCDFB8AD1C09D.apk,113,124,113,124,0,0
28B773B99BC13E1929C0839A929DB10F6E064060033A74D592C674E31796923D.apk,109,113,109,113,0,0
D47C1BFEA535BD0FB9F35034A26BCF880A9A10359251570F1D0836BF608E584D.apk,109,113,109,113,0,0
78C5718CC7D2667C092F22515FAEA8E8EAC51D72E140BBC15D4F160770B3F6F2.apk,109,113,109,113,0,0
E4B25B99DC75593BB96D554436DEB16FA54D237C8022380A3520B6DF42B03BE5.apk,113,124,113,124,0,0
ED0EFDD662E03FA28E9814D1ED22E3631E2A56046F6568D96E268987A8D0C12B.apk,109,113,109,113,0,0
2F5E7F25435300B0AE58724C4A1A9A6F7EED463A90C24858045693DE154A3BE4.apk,109,113,109,113,0,0
C2BA5F160A4E1D054EC84C7D769BDA890FF2A503C9D63ABE97E2342EB32E3934.apk,114,126,114,126,0,0
5E35570681F20A8A2439E3583901BC96272E68BE06C213573CBBCDEF0974117B.apk,113,124,113,124,0,0
D146A8762481C4F73219DB2B978043D6B0D12108280A7B42F967D0604654B460.apk,109,113,109,113,0,0
FCD8005FB71E5724AF4FDFB4B8EEA1FB4B167C037178D0FE5E22E0291421B145.apk,114,126,114,126,0,0
903153AAF18889E6F6B44C7E95D9E2F22321CFEFB1439D978E00F81A7D9B8657.apk,109,113,109,113,0,0
A2D9A05F184CED21BA9089E2C5FF1D84655B316D9BBB38D947CAA166F7210284.apk,109,113,109,113,0,0
E8B200046638DC6D9D1354ED7485AE4324A97BA74CB469E685EC892025087619.apk,38280,113694,668,6025,37612,107669
F04813014C3BAE75A21F5559ADB966C2EE1BC3BC3CDD682AA7B8CC403E37C4D2.apk,114,126,114,126,0,0
DE9C609D821B3D6FEE5D69C3500CE72DE83AD6FA1E02D83179721FB4766C65E9.apk,109,113,109,113,0,0
28328A07E608F92A6BADC5B78A6CCA8F4A8152A4838FC17A4D8EA3AF66B7A334.apk,36466,83794,978,9188,35488,74606
E3EB5F6AA7EE64164CA92D221F280E74139AF4899F5A5553F7E0C4F2FA8FDE2C.apk,109,113,109,113,0,0
B8E2FE643DF53310C212205358259E23A81A5C141A40C2C2B7D5578C8F754B13.apk,77650,184004,865,4423,76785,179581
921914DAD8427E934E3E6B4EDC027E01E48710CEB252F334B0CD552C7C22F4FB.apk,109,113,109,113,0,0
1DCBCBE4B94CD256B2E111BFBA7CF30884450B1BA8913605AAC29313154D9FCF.apk,109,113,109,113,0,0
25C3A5CFB11904A8659B1F65CD4E4B8B0BC0EF130EDC38B45605BC269E3BFC96.apk,109,113,109,113,0,0
AD1BD20B5B0BADC7DEF872337943E0688AB91336BFA5187408BFA5C99E7D811B.apk,103,111,103,111,0,0
DADF63738460C2D57D654802ED5191D7615E8AC49201F1CB75864C71121B5FF2.apk,109,113,109,113,0,0
36AC24C702DED6207FD04A972B4E5B442E0E924C1FF4F8B94AC161A9E956CF3F.apk,109,113,109,113,0,0
66677D8679CD7FB73ABA5CEE79AC08F3C6DBD2C1121F075BEC6F327DD447E622.apk,114,126,114,126,0,0
78625569DF64FB93975DD0B8E49158A6F45A7924F5A30FE927C6E181D69D6412.apk,109,113,109,113,0,0
35C58FD8C60198DA28DF22670266E4D529662028FF223A1EE3D81B802C9DFC58.apk,109,113,109,113,0,0
656C4B4463552454FC4F079B9A7FBFBB86CCC74701A5FF712AE20CBD0DECD078.apk,114,126,114,126,0,0
8AD7F23E92461E5C948D1F8F8B188E8143444000EF51B8BECB90D25F752A6720.apk,114,126,114,126,0,0
8287A52C223807D1B4FD9C937FE72D2ABD0CD6724462EC1EC55ED51C6337A1FE.apk,113,124,113,124,0,0
5B657C6D65EA124F0936AFBA6FA6227EBCB6B2841FCF9F70878880350382B951.apk,114,126,114,126,0,0
F302E9C66653C1872BAC232A7FEAC213FD0E38B12B29949C77EC57E64FF34E6E.apk,128721,315028,917,3363,127804,311665
A777E185D41393A7F3C780E837CFD363C9EDEB1EF9B0D8CB2B38A8FDBBE7C85A.apk,109,113,109,113,0,0
55BA53EC85CAC0E0D32BDDA1A28F82EA4EFCCBCFB73A7FB7615925233CCB96E3.apk,109,113,109,113,0,0
B0C69C395245C2479495127221D5B764668FB3355CDD098F2B79F52A13255434.apk,109,113,109,113,0,0
F3F19F551579EC6DC5F564986778E57236AA9202EC05A69E24803BFA2DE2CB41.apk,113,124,113,124,0,0
9B35FE01ADAD45E1AE73093A5F65AA12D24222DDA14464FFB95D5EABB1DF6BA0.apk,114,126,114,126,0,0
02997D4DE1C24D78C599D1315F0BC5AF8E59F365DA3A9D102A77C1C977B2FBD3.apk,109,113,109,113,0,0
02544D6BFEFB99F0C6331D7E57A8A161AC50F1202F4CA834931F07343FC2DE04.apk,109,113,109,113,0,0
690894AB4B8B960A25F04E10E547FC51A217094D59DDAD80449896966B5A300C.apk,114,126,114,126,0,0
B3BDB917966291F23F543F6C1A421E746BF3E5F4B53F2F3601799CDFA5A827A6.apk,109,113,109,113,0,0
AFD77C2142B641A20B8863FF837D5E81DA3915E8656A49F7DAEBC203D50E4462.apk,109,113,109,113,0,0
3DCD72E3E718FF17401755D9472BF6D65942C8D477680DA0589AF718D6D5B0C9.apk,77700,184210,865,4423,76835,179787
4E40719B06C4C72BBEDF74448833ECD2DE8763F11B22C1DCC45A3D6D198038C7.apk,113,124,113,124,0,0
51FF0B6A8C8C4FC1AC6A8826B8073A116F03DB027036D894FDA58B13E3CC58CF.apk,179,220,179,220,0,0
2A514EDFE05ED5F7A1E84875A6136E7F5CC61123283A8D7477F9B8F2380DD239.apk,113,124,113,124,0,0
5B1B73F23196CABC0E86BDF9FEB95A022D2CC301024B00AEE17161C63F83AB3A.apk,114,126,114,126,0,0
A6B3B9A58AD19C1A380CC2D1206E651377F18F39F8171A8B89D4AC6F634F7F05.apk,109,113,109,113,0,0
719345E3CA2512CFBBD4F3CC56D0D313FEDE6ED9BD974F3C0EAB63D74F183987.apk,114,126,114,126,0,0
4D9E66EC0F29B8B6BDA66B4C039DB1DCA98B08117BEC952C44B23430F1A1512B.apk,113,124,113,124,0,0
9E9A0994A1B52E6F58F6AF31A69CCAB061A88869D02062EEEA397BBEA9B4977E.apk,113,124,113,124,0,0
E73A4B0F9F804142972B1B9FFBE20E5AB86A37E743DB14402C7BBE74D8CBE9CD.apk,114,126,114,126,0,0
18C557E381358676AE29CAD77C0330C21D5517D16F3502A5E43F288E172237AC.apk,113,124,113,124,0,0
8F0532864344E530263EEE15FBB10331EE43E66DE3FEE7E148B0857D760801F4.apk,114,126,114,126,0,0
F6582672D09CFF8BC8CF782AB9C1EA49F48EDD0D78254F5A296A61FAF5CF48FF.apk,81771,208152,755,3660,81016,204492
30806F971D85E67B1AEA5BC98E3CD26CE7BB33843E91233C3787492123E09DE8.apk,109,113,109,113,0,0
2214D43DFF9E8FB552C12780EF41308A946CF833E23ED13CBB307E534223F25B.apk,109,113,109,113,0,0
0A050C1BAE8A2AC48C549B393687912B72D6EA14D001367D10052A6E11913593.apk,114,126,114,126,0,0
F0E7E01A03C51D0B5E410990EA82B09BDC3D5F283942FB617A39C94E597C6BF4.apk,113,124,113,124,0,0
6CEB0B1755F2B7480C5DC28447A16CB43480FC79C31B81E507FA80302393C0A7.apk,114,126,114,126,0,0
1D3CA2458D4A36A1A198EBE42A9B372FFF649B93545C1414545CDFC41C1B20D5.apk,109,113,109,113,0,0
860D675C7A640A905C602D20D9B4DD1A5E39F66B478102F5E39E99085161A886.apk,114,126,114,126,0,0
D40D2FE1DDA095C45311B12B7839E050B649C92FDBDFB0C85A94BC193847537A.apk,113,124,113,124,0,0
8138157113703612AA6516B6EE384D038B8D4C48BE4680FCA53AB33BE5C988D6.apk,109,113,109,113,0,0
3B4252D5F45248668640FA700216CF3E9D3C5023F953CE091A6688B030560097.apk,114,126,114,126,0,0
FB014B251849D08B748DC9C7785E45FBEB395DF10FD81669B7B49D3C921BE9EC.apk,109,113,109,113,0,0
99612A70B19D75145A906284A56D1A79806BB0BF881708569D55F1C07937280C.apk,109,113,109,113,0,0
409E7881FEAEF1A6E799C0D72AAB15A89BB3B5760A9B7143848B32459E02BDA9.apk,138,199,138,199,0,0
A3FF15B8525CF6D65053DDBCC8C8E07A4F77B83B630EA93E0E74CBE60AD2FE1D.apk,113,124,113,124,0,0
A56524E9E18F517B1BC74C9A67FB95AA30ECB40268FD98724849D443BF195EC7.apk,109,113,109,113,0,0
6EEB8D954BACE967BAAE9F499585BCE429AAF3EE9968F63942656133A43BFC88.apk,109,113,109,113,0,0
CB4B3A795465CA377F24E203D1D3A82652EE595877AB10FF32440A7AF2C22A18.apk,114,126,114,126,0,0
0FD4FAF71BF7CEDE0FADADC69CE47CD00770CE104C7AC62988A4138D00CF8C83.apk,437,677,437,677,0,0
D0E65C3558F3291E0FCF81513ED9A6806682CD87090693FF0D0D24ACFC281D44.apk,113,124,113,124,0,0
DCBCED152905E210B9A526033C8577E815D340DA763AD77497D79A4A8E310851.apk,109,113,109,113,0,0
7D303FC98AD36515B7A60A344979F4A6DBC683D5DC44D4860958FE018FB8636C.apk,113,124,113,124,0,0
2317E5BA3DC19894EC3E08591AA31003B223390F22B5F2A74F4CFBA23C996E90.apk,11470,26627,804,4307,10666,22320
EBE75FEEEEC2AB19424551E03CBE6A0267D61D4A8C1D210FF6AB519405FB424B.apk,114,126,114,126,0,0
9C461C2F8AA9927BEB0C2B0D0A55ED87C3914173A2182D0FF4242490C5C178C9.apk,114,126,114,126,0,0
B35530128CB96FD9E48CE59CFCEABF8A28168748B70EC6498D379826AF9F0277.apk,114,126,114,126,0,0
7ED1E5213C72B33F0752B9583E8433710F1161A4100B4F86357BE6BE3748B20B.apk,109,113,109,113,0,0
635ECD834E4FC2C60BDD1DAA3A50383CA7718C40DA01C18C4B1F2BE93F4B8241.apk,114,126,114,126,0,0
DA334FE6E7B61BC001F6F5F8A8DB18CE4FD41FA9F6D619B1FCD9919BCDEDA4BB.apk,109,113,109,113,0,0
7C0AAD42DA8503EB3A5EE1367F391EC546CB8A43787C45D87C799682C8F914C8.apk,109,113,109,113,0,0
1A7392E45101C9152630248B928F2BC68458F013D9FFD64ABDDF36C7ED2D3BE5.apk,109,113,109,113,0,0
B59600A3B8BA75992C9960687E8C28074E6027A092EB02FB40785755C1EF20F6.apk,109,113,109,113,0,0
70501740B22E438800644090AE62521C7A646DF1FB569BF44939AF3839EBC7A3.apk,109,113,109,113,0,0
ADC1E57A438E5D734712E72FC73724672D11D000BB1166FF2997938F0B8871CF.apk,109,113,109,113,0,0
75A77AB79BA943DC1CC29F1D2F9942C4CFAE961B2BADA986CC76B73889254FB8.apk,333,1035,333,1035,0,0
50B626DEDDA79325D52CE46CA64728AFDE478CF4F7C839DD0EFD6C8FE5709E1F.apk,114,126,114,126,0,0
13EF134E4DA6A7DEDC4A3E05A4539F85A5D0B962F2086E1C8AB0D621610367B7.apk,114,126,114,126,0,0
4489C343AE866B0DC6214D57000C4897BBE6B20BC947F8A6AFF4251895F1E5DB.apk,103,111,103,111,0,0
D400C22A8C4220444EB74DEEE9D19485328B0597417601FEE7AA8C9F1921866B.apk,114,126,114,126,0,0
DE751097E65F92CEC28005475BD6C949D653339FF2AD471C320ABE4A07B27189.apk,114,126,114,126,0,0
D354C8540EA94828C9A8FC1356B8F26C6FE603A2BCC496C496EF9D36B6073EFC.apk,114,126,114,126,0,0
1BD0D8831E058A0A711BDEE87156D1716FCE66F9A3C48E1F00D1FEEA3C9C574B.apk,109,113,109,113,0,0
9D76015B015E844A8EF51E5758D4C17506EBC6B746C7FA9181C2FB4F74BEE47E.apk,14175,33639,762,6711,13413,26928
466C53D45E7773A9176DA41A4C239248A96128097DAB7692552A63C011788A87.apk,113,124,113,124,0,0
8C454837982ED361C160D9B7C48925495BBBC4DB8908E0D5DD14C19586465A4D.apk,109,113,109,113,0,0
4499178508D58528C25271B440EA4B6489369049C235CE55E804AFDB96EAE928.apk,113,124,113,124,0,0
2CBE88C058C7448AB8D6FFEA5B10A3B519ED701FC4654A21B04CBC4DF4835C15.apk,113,124,113,124,0,0
CD33032E24C43D8ABF2EE57383FD5111FE3DE5CC553B7D5B96F7C11A30DFE698.apk,109,113,109,113,0,0
677BC8E4F9915D71D55182C28876F39A323FD1C9E0DDA33F3CE0A5A351BD5D94.apk,109,113,109,113,0,0
189E65E31A51E5DDD704F781116992FF95F914ADD3931D28F7D0038182EE195B.apk,109,113,109,113,0,0
B9947907006ACC9B51A37674097A29FDC6BE55BD53EE144D9F1BC820F0CC3F51.apk,114,126,114,126,0,0
A5FD73FFC6C10D03F11DA13537C3A077F0DAC997A5BEF079A62CE6DC33489C85.apk,35197,72559,963,5841,34234,66718
E2ABF2977FDE25F530D4F8D22B73AFAD2AEA805A810E6E424D359723565EDB33.apk,113,124,113,124,0,0
C95F9E361A3CF6FC18194E8C5BE26DC7898D277714347C027FB97D1E7A8A1349.apk,109,113,109,113,0,0
912E46555778CE557BBB685F37BA086882646DF3398EA74318C56B4ED2B7A4A9.apk,114,126,114,126,0,0
5AA01AAB6ABA68F019DAFFD65CBD5FCA9B963FFB1A12F482FBEA1C12521F968A.apk,98,98,98,98,0,0
6A21CC8730EAAB4D5B462FE67A86C9F73483C617D1099150A6320917B239AE7F.apk,113,124,113,124,0,0
6D5F16D9DAF46F517644E3C8272A1EFBB1E63D0DE5BB1000868BEDB03DCE1659.apk,114,126,114,126,0,0
3F3EEB2718417937A2B878E6DC97DB78445E39B938B2E092C83A99E68E55CA83.apk,109,113,109,113,0,0
09C18489ABAE7EED05CAC7C54808EEF6B9C211F3B4D3203F9F3BE36D5AF0301D.apk,113,124,113,124,0,0
D83C1326A6824C176A87780822909F7E575E1D6120B764A91DA69B7DA8A8E8F2.apk,114,126,114,126,0,0
B9A1F7E113E3E4BB15E0F46E5A3ED4E7F2E5AA424D9450AC0A4EB46140335038.apk,109,113,109,113,0,0
82C9D1958883ED2AD679A4644D4B7FA3CE3AE67606866E698AE30CBE664F64B6.apk,109,113,109,113,0,0
B9B1FD00490CA67CBAD1FC9FDD9709E11BFF0C505BDF4319C2F0DB620A70C90C.apk,114,126,114,126,0,0
29D1CCA3D9FF82E1A842632B40ED5CDC943616964B332B18C4737CC2EE9CEB83.apk,77650,184004,865,4423,76785,179581
FD1842995AED8D6001CFD283AC88EE42F3DDF1A1985C24A6E34B907C633EB34D.apk,114,126,114,126,0,0
4B26F46A1F9F8BDC2DCBD20AAFD64DAF65991A0F02FD40CBB4486AC3311E50D9.apk,113,124,113,124,0,0
A6AD83F835B9251B4E0C3DB6626E437D609546B914C210EE1AABE1D151B13099.apk,114,126,114,126,0,0
0C4B0449EAC338BED7D4C5A2ADAAA80E63114B9EBEF7CB8A14B6A0B1AE3DFE75.apk,109,113,109,113,0,0
F7D47BE02D675B71A97DF2E36D56695A99AD29876F42C32156B7F2E9E8AC9EAF.apk,113,124,113,124,0,0
9A258C762E318516CC3FF439D06A01E96C1E3F770EF94507830D8B10B0948B7F.apk,114,126,114,126,0,0
145C72C6D60DBA31B5476AD06CCFE29CD7C4F435DF3C6E7367DDE097741AA76D.apk,109,113,109,113,0,0
A56D6F5A3B8316312DEF41158B4DDA67E1A7D5EB34DED94E07245D774EF39A56.apk,114,126,114,126,0,0
83351B21790BE9EDFE942D55E9A237204B4987AEA2534B0B2DD8831E79CECFF5.apk,113,124,113,124,0,0
5017C787AEED43698944BBE526B1088970192AC0AF41F41172E13849E9CA7D27.apk,114,126,114,126,0,0
